date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:43:55	9232/9232	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2410%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/liberal_arts_header.jpg?itok=ZlI57g5L	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/liberal_arts_header25a4.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:55	6210/6210	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1842%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/naturalsciences_hero_v3.jpg?itok=su1BJ3tx	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/naturalsciences_hero_v347dd.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:55	6691/6691	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1a23%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/pharmacylab_hero_0.jpg?itok=4_V3PL7V	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/pharmacylab_hero_01c30.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:55	7140/7140	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1be4%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/graduateschool_hero_v2.jpg?itok=2PRlXpNj	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/graduateschool_hero_v22663.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:56	10201/10201	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-27d9%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/heclafoldsfieldtrip_hero_v1.jpg?itok=ePYmg7Wl	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/heclafoldsfieldtrip_hero_v1e67f.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:57	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:29%20GMT	http://www.utexas.edu/ogs/alumni/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ogs/alumni/index.html	(from https://www.utexas.edu/alumni-resources)
19:43:57	8472/8472	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2118%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/lbjstudents_hero_v5.jpg?itok=uFhfXINr	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/lbjstudents_hero_v5b6c1.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:57	8401/8401	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-20d1%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/mccombsstudents_hero_v2.jpg?itok=jx9SSYxK	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/mccombsstudents_hero_v20000.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:58	9443/9443	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-24e3%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/texasnewswatch_hero.jpg?itok=4Z7O82mp	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/texasnewswatch_hero609e.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:59	10271/10271	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-281f%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/beijingstudio_hero_0.jpg?itok=fsrxsUGB	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/beijingstudio_hero_087bc.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:59	7069/7069	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1b9d%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/informationstudent_hero_v2.jpg?itok=-bKzR11l	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/informationstudent_hero_v2d160.jpg	(from https://www.utexas.edu/alumni-resources)
19:43:59	8142/8142	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1fce%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/lawclass_hero.jpg?itok=LGSoD3pN	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/lawclass_hero02c0.jpg	(from https://www.utexas.edu/alumni-resources)
19:44:00	7992/7992	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-1f38%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/nursinglab_hero.jpg?itok=C0ChnZ93	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/hero-photos/nursinglab_herobd94.jpg	(from https://www.utexas.edu/alumni-resources)
19:44:00	11984/11984	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-2ed0%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/socialworkstudents_hero_v3.jpg?itok=YTX9CaKA	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_list_image/public/socialworkstudents_hero_v3f6cc.jpg	(from https://www.utexas.edu/alumni-resources)
19:44:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:34%20GMT	https://www.utexas.edu/alumni-friends/update-your-information/update	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/alumni-friends/update-your-information/update	(from https://www.utexas.edu/alumni-resources)
19:44:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:34%20GMT	https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy	(from https://www.utexas.edu/alumni-resources)
19:44:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:34%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/alumni-resources)
19:44:02	48332/48332	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5f4e-bccc%22	https://www.utexas.edu/sites/default/files/css/css_sZvXMicrVBlKvNjuN9KxBVwAt5-vLD9R9rMPHsD1ERQ.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_sZvXMicrVBlKvNjuN9KxBVwAt5-vLD9R9rMPHsD1ERQ.css	(from https://www.utexas.edu/visitor-resources)
19:44:04	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:37%20GMT	http://www.utexas.edu/universityunions/texas-union/scene/tower-tours	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/universityunions/texas-union/scene/tower-tours	(from https://www.utexas.edu/visitor-resources)
19:44:04	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:37%20GMT	http://www.utexas.edu/parking/parking/visitor/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/parking/parking/visitor/index.html	(from https://www.utexas.edu/visitor-resources)
19:44:04	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:37%20GMT	http://www.utexas.edu/parking/bike/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/parking/bike/index.html	(from https://www.utexas.edu/visitor-resources)
19:44:05	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:38%20GMT	http://www.utexas.edu/parking/transportation/walking/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/parking/transportation/walking/index.html	(from https://www.utexas.edu/visitor-resources)
19:44:05	235285/235285	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-39715%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/visitorcenter_hero.jpg?itok=9sRPI_tV	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/visitorcenter_hero0c64.jpg	(from https://www.utexas.edu/visitor-resources)
19:44:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:39%20GMT	https://www.utexas.edu/universityunions/texas-union/scene/tower-tours	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/universityunions/texas-union/scene/tower-tours.b0.delayed	(from https://www.utexas.edu/visitor-resources)
19:44:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:39%20GMT	https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy	(from https://www.utexas.edu/visitor-resources)
19:44:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:39%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/visitor-resources)
19:44:07	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:40%20GMT	http://www.utexas.edu/robots.txt		(from https://www.utexas.edu/)
19:44:07	47937/47937	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5f0a-bb41%22	https://www.utexas.edu/sites/default/files/css/css_A707yLOM6BxAdXZs-AcVlpVHxxicuEIH-7sQ1vS0yhI.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_A707yLOM6BxAdXZs-AcVlpVHxxicuEIH-7sQ1vS0yhI.css	(from https://www.utexas.edu/apply)
19:44:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:41%20GMT	https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy	(from https://www.utexas.edu/apply)
19:44:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:41%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/apply)
19:44:09	47672/47672	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5ec0-ba38%22	https://www.utexas.edu/sites/default/files/css/css_xdNp8KwzYhq7Oc9gOWMycSGVrxiQGiGOQSv8eNF75VE.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_xdNp8KwzYhq7Oc9gOWMycSGVrxiQGiGOQSv8eNF75VE.css	(from https://www.utexas.edu/about)
19:44:09	43300/43300	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:50:42%20GMT	https://www.utexas.edu/about/mission-and-values	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/mission-and-values.html	(from https://www.utexas.edu/about)
19:44:10	57808/57808	---M--	200	added ('OK')	image/jpeg	etag:%225e5d1ed0-e1d0%22	https://www.utexas.edu/sites/default/files/ut-about-president-fenves.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/ut-about-president-fenves.jpg	(from https://www.utexas.edu/about)
19:44:11	54661/54661	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:35:43%20GMT	https://www.utexas.edu/about/leadership	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/leadership.html	(from https://www.utexas.edu/about)
19:44:11	118086/118086	---M--	200	added ('OK')	image/jpeg	etag:%225e5d1eaa-1cd46%22	https://www.utexas.edu/sites/default/files/ut-about-barbara-jordan-statue.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/ut-about-barbara-jordan-statue.jpg	(from https://www.utexas.edu/about)
19:44:12	81784/81784	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:41:26%20GMT	https://www.utexas.edu/about/diversity	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/diversity.html	(from https://www.utexas.edu/about)
19:44:12	100412/100412	---M--	200	added ('OK')	image/jpeg	etag:%225e5d1f47-1883c%22	https://www.utexas.edu/sites/default/files/ut-about-global-mexico-student.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/ut-about-global-mexico-student.jpg	(from https://www.utexas.edu/about)
19:44:13	55282/55282	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:38:39%20GMT	https://www.utexas.edu/about/facts-and-figures	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/facts-and-figures.html	(from https://www.utexas.edu/about)
19:44:13	4664/4664	---M--	200	added ('OK')	image/png	etag:%225e7b5db2-1238%22	https://www.utexas.edu/sites/default/files/factsfig-14-burntorange.png	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/factsfig-14-burntorange.png	(from https://www.utexas.edu/about)
19:44:13	25741/25741	---M--	200	added ('OK')	image/jpeg	etag:%225e7b5e3c-648d%22	https://www.utexas.edu/sites/default/files/ut-about-tower-construction.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/ut-about-tower-construction.jpg	(from https://www.utexas.edu/about)
19:44:13	65803/65803	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:45:31%20GMT	https://www.utexas.edu/about/history	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/history.html	(from https://www.utexas.edu/about)
19:44:14	57277/57277	---M--	200	added ('OK')	image/jpeg	etag:%225e5eb303-dfbd%22	https://www.utexas.edu/sites/default/files/ut-about-bevo.jpg	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/ut-about-bevo.jpg	(from https://www.utexas.edu/about)
19:44:14	51520/51520	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Apr%202020%2014:35:25%20GMT	https://www.utexas.edu/about/longhorn-traditions	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/about/longhorn-traditions.html	(from https://www.utexas.edu/about)
19:44:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:47%20GMT	https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy	(from https://www.utexas.edu/about)
19:44:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:48%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/about)
19:44:15	48524/48524	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5ec8-bd8c%22	https://www.utexas.edu/sites/default/files/css/css_cB4U_qWg1qELE9Zb6WPeLD-hvDz4VjeLPZ3DOJWFhHU.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_cB4U_qWg1qELE9Zb6WPeLD-hvDz4VjeLPZ3DOJWFhHU.css	(from https://www.utexas.edu/academics/academic-experience)
19:44:15	214074/214074	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-3443a%22	https://www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/philosophyclass_hero.jpg?itok=K3gjRxWS	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_hero_photo_image/public/hero-photos/philosophyclass_hero749c.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:17	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:49%20GMT	http://www.utexas.edu/ogs/admissions/programs.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ogs/admissions/programs.html	(from https://www.utexas.edu/academics/academic-experience)
19:44:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:51%20GMT	https://www.utexas.edu/ogs/admissions/programs.html	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ogs/admissions/programs.html	(from https://www.utexas.edu/academics/academic-experience)
19:44:18	36742/36742	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-8f86%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/flex-content-areas/commencement_flexcontent.jpeg?itok=BVi4VhJi	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/flex-content-areas/commencement_flexcontent8650.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:18	20478/20478	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-4ffe%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergraduate_promounit.jpg?itok=y3lGVgU3	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergraduate_promounit139f.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:18	25332/25332	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-62f4%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/socialworkclass_promounit_2.jpg?itok=tn1xVgKv	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/socialworkclass_promounit_261d1.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:20	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:52%20GMT	http://www.utexas.edu/cola/progs/plan2/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/progs/plan2/index.html	(from https://www.utexas.edu/academics/academic-experience)
19:44:20	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:53%20GMT	http://www.utexas.edu/ogs/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ogs/index.html	(from https://www.utexas.edu/academics/academic-experience)
19:44:20	37607/37607	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-92e7%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/experientiallearning_promounit_0.jpg?itok=_JIOvWvf	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/experientiallearning_promounit_0a130.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	38473/38473	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-9649%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/barcelona_studyabroad.jpg?itok=LfXvkflA	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/barcelona_studyabroadef11.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	25154/25154	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6242%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/sangerlearningcenter_flexcontent.jpg?itok=rJRUPJcv	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/sangerlearningcenter_flexcontent8af6.jpg	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/slc	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/slc.cf.delayed	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:54%20GMT	https://www.utexas.edu/ugs/slc	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/slc	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	0/-1	---M--	301	error ('')			http://www.utexas.edu/ugs/slc	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/slc.d1.delayed	(from https://www.utexas.edu/academics/academic-experience)
19:44:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:55%20GMT	https://www.utexas.edu/ugs/slc	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/slc	(from https://www.utexas.edu/academics/academic-experience)
19:44:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:55%20GMT	https://www.utexas.edu/web-accessibility-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-accessibility-policy	(from https://www.utexas.edu/academics/academic-experience)
19:44:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:55%20GMT	https://www.utexas.edu/web-privacy-policy	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/web-privacy-policy	(from https://www.utexas.edu/academics/academic-experience)
19:44:22	1/1	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:56%20GMT	https://www.utexas.edu/node/108	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/node/108	(from https://www.utexas.edu/academics/areas-of-study)
19:44:23	48294/48294	---M-Z	200	added ('OK')	text/css	etag:W/%225e7b5ed8-bca6%22	https://www.utexas.edu/sites/default/files/css/css_DB7WGmTb_KKm-LN47cW_4RWhxim0pjH9xfBWAr9rAWc.css	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/css/css_DB7WGmTb_KKm-LN47cW_4RWhxim0pjH9xfBWAr9rAWc.css	(from https://www.utexas.edu/academics/areas-of-study)
19:44:23	25240/25240	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6298%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergradstudents_promounit.jpg?itok=YEElw7B7	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/undergradstudents_promounit1755.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:23	20450/20450	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-4fe2%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/smallclass_promounit.jpg?itok=MCuOulPG	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/smallclass_promounitaa17.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:23	16462/16462	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-404e%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lawclass_promounit_0.jpg?itok=eGaYgyWK	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/promo-images/lawclass_promounit_0ebd7.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:23	27297/27297	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6aa1%22	https://www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/dellmed_promounit_v2.jpg?itok=HbndMHNQ	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_promo_unit_landscape_image/public/dellmed_promounit_v292fd.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:24	26501/26501	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-6785%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/bonavecclass_flexcontent.jpg?itok=luBfLymf	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/bonavecclass_flexcontentc212.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:25	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:58%20GMT	http://www.utexas.edu/academic/mcw/program/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/academic/mcw/program/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:25	24181/24181	---M--	200	added ('OK')	image/jpeg	etag:%225df1bb85-5e75%22	https://www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/graduatestudents_flexcontent.jpg?itok=Ud9cIYux	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/sites/default/files/styles/utexas_flex_content_area_image/public/flex-content-areas/graduatestudents_flexcontentfc6c.jpg	(from https://www.utexas.edu/academics/areas-of-study)
19:44:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:59%20GMT	http://www.utexas.edu/cola/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:50:59%20GMT	http://www.utexas.edu/pharmacy/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/pharmacy/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:51:00%20GMT	http://www.utexas.edu/ugs/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/ugs/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:26	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:51:00%20GMT	http://www.utexas.edu/lbj/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/lbj/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:27	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:51:00%20GMT	http://www.utexas.edu/academic/mcw/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/academic/mcw/index.html	(from https://www.utexas.edu/academics/areas-of-study)
19:44:27	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202020%2014:51:00%20GMT	http://www.utexas.edu/cola/uteach/	C:/My%20Web%20Sites/Faisal%20bhai/www.utexas.edu/cola/uteach/index.html	(from https://www.utexas.edu/academics/areas-of-study)
